filename,lat,lon,point_id,image_id,captured_at
9f76c5f5ec9ca9a8_522147813746467.jpg,33.586440186167,73.062618373641,9f76c5f5ec9ca9a8,522147813746467,2024-09-27T13:14:16.632000+00:00
10c40d54d4bf1216_1072596527879265.jpg,33.584836490564,73.06490689543,10c40d54d4bf1216,1072596527879265,2024-09-27T13:13:55.533000+00:00
534b13f988abd9d9_1066730038195611.jpg,33.596192700123,73.047284951687,534b13f988abd9d9,1066730038195611,2024-09-27T13:19:35.616000+00:00
18ab12e1bbbccbfe_154612963208901.jpg,33.607659819567,73.06569367654,18ab12e1bbbccbfe,154612963208901,2017-12-12T06:20:19.076000+00:00
53aa99105c0820e0_165276608934607.jpg,33.604100182026,73.049218864052,53aa99105c0820e0,165276608934607,2019-10-27T12:06:00.233000+00:00
2826f0b1bb10c974_165276608934607.jpg,33.604100182026,73.049218864052,2826f0b1bb10c974,165276608934607,2019-10-27T12:06:00.233000+00:00
4642ee90cba62f97_1067141964968676.jpg,33.598662082059,73.043165404806,4642ee90cba62f97,1067141964968676,2024-09-27T13:20:58.698000+00:00
7364faffa483202d_3794818734139690.jpg,33.587538750893,73.061716893358,7364faffa483202d,3794818734139690,2024-09-27T13:14:54.575000+00:00
02fbbcf7dc9c978a_2326421241031667.jpg,33.599926593034,73.039217348401,02fbbcf7dc9c978a,2326421241031667,2024-09-27T13:21:30.721000+00:00
4ddbe5001afb0bb6_1077540830478940.jpg,33.59539559788,73.048385233049,4ddbe5001afb0bb6,1077540830478940,2024-09-27T13:19:01.629000+00:00
0599e3a251110d98_1900164696797607.jpg,33.5927879,73.056559151777,0599e3a251110d98,1900164696797607,2018-06-27T14:07:59.772000+00:00
6287218684b4abae_165276608934607.jpg,33.604100182026,73.049218864052,6287218684b4abae,165276608934607,2019-10-27T12:06:00.233000+00:00
54faaa604e96d459_310890227220270.jpg,33.607849418217,73.065662747317,54faaa604e96d459,310890227220270,2017-12-12T06:20:17.079000+00:00
5364b7c4cd1fb31e_1079482717169661.jpg,33.595225717094,73.048623808825,5364b7c4cd1fb31e,1079482717169661,2024-09-27T13:18:57.617000+00:00
0c7910dd41ae3302_1173216337097306.jpg,33.596061188927,73.047478822238,0c7910dd41ae3302,1173216337097306,2024-09-27T13:19:30.641000+00:00
c9e6b4fc7aeb5823_558934900041637.jpg,33.593416722019,73.050972452831,c9e6b4fc7aeb5823,558934900041637,2024-09-27T13:18:12.583000+00:00
3b62569f1cd8dac5_1900164696797607.jpg,33.5927879,73.056559151777,3b62569f1cd8dac5,1900164696797607,2018-06-27T14:07:59.772000+00:00
5b7e219a5fab4d7e_1081511193317987.jpg,33.593478902356,73.050897725449,5b7e219a5fab4d7e,1081511193317987,2024-09-27T13:18:14.574000+00:00
e79e6e46f2ddf177_1693308674847400.jpg,33.601015237698,73.035444785033,e79e6e46f2ddf177,1693308674847400,2024-09-27T13:23:46.240000+00:00
d2773c5725e9c6d3_498628299715402.jpg,33.599203976774,73.041516080309,d2773c5725e9c6d3,498628299715402,2024-09-27T13:21:12.596000+00:00
583cf1815b5aef75_857314786588202.jpg,33.587920572326,73.06115387803,583cf1815b5aef75,857314786588202,2024-09-27T13:14:59.573000+00:00
448a1b8b0bda41e3_1213530716618479.jpg,33.592925302147,73.051624643082,448a1b8b0bda41e3,1213530716618479,2024-09-27T13:17:33.677000+00:00
a7c78af96384e321_8393823253997311.jpg,33.599485106425,73.040636889721,a7c78af96384e321,8393823253997311,2024-09-27T13:21:19.634000+00:00
38b29b70d1b58853_972123078011294.jpg,33.591695921493,73.053191427709,38b29b70d1b58853,972123078011294,2024-09-27T13:17:15.580000+00:00
7b04792775960748_8376839002406298.jpg,33.590063940682,73.055334497423,7b04792775960748,8376839002406298,2024-09-27T13:16:57.625000+00:00
9cce5a17b7a759c2_1086951879463247.jpg,33.590158354281,73.055212593992,9cce5a17b7a759c2,1086951879463247,2024-09-27T13:16:58.596000+00:00
